column,family_id,host_count,prevalence
0,SAMN02649746|IEKEGFOK_00001,217,1.0
1171,SAMN02649746|IEKEGFOK_01434,215,0.9907834101382489
1172,SAMN02649746|IEKEGFOK_01435,217,1.0
1173,SAMN02649746|IEKEGFOK_01436,216,0.9953917050691244
1174,SAMN02649746|IEKEGFOK_01437,217,1.0
1175,SAMN02649746|IEKEGFOK_01438,217,1.0
1176,SAMN02649746|IEKEGFOK_01439,217,1.0
1177,SAMN02649746|IEKEGFOK_01440,215,0.9907834101382489
1178,SAMN02649746|IEKEGFOK_01441,217,1.0
1179,SAMN02649746|IEKEGFOK_01442,217,1.0
1180,SAMN02649746|IEKEGFOK_01443,214,0.9861751152073732
1181,SAMN02649746|IEKEGFOK_01445,217,1.0
1182,SAMN02649746|IEKEGFOK_01448,5,0.02304147465437788
1183,SAMN02649746|IEKEGFOK_01449,215,0.9907834101382489
1184,SAMN02649746|IEKEGFOK_01452,217,1.0
1185,SAMN02649746|IEKEGFOK_01455,217,1.0
1186,SAMN02649746|IEKEGFOK_01456,217,1.0
1187,SAMN02649746|IEKEGFOK_01457,216,0.9953917050691244
1188,SAMN02649746|IEKEGFOK_01458,213,0.9815668202764977
1189,SAMN02649746|IEKEGFOK_01460,215,0.9907834101382489
1190,SAMN02649746|IEKEGFOK_01461,217,1.0
1191,SAMN02649746|IEKEGFOK_01462,217,1.0
1192,SAMN02649746|IEKEGFOK_01463,217,1.0
1193,SAMN02649746|IEKEGFOK_01464,217,1.0
1194,SAMN02649746|IEKEGFOK_01465,217,1.0
1195,SAMN02649746|IEKEGFOK_01466,214,0.9861751152073732
1196,SAMN02649746|IEKEGFOK_01467,216,0.9953917050691244
1197,SAMN02649746|IEKEGFOK_01468,191,0.880184331797235
1198,SAMN02649746|IEKEGFOK_01472,169,0.7788018433179723
1199,SAMN02649746|IEKEGFOK_01477,214,0.9861751152073732
1200,SAMN02649746|IEKEGFOK_01479,2,0.009216589861751152
1201,SAMN02649746|IEKEGFOK_01480,2,0.009216589861751152
1202,SAMN02649746|IEKEGFOK_01481,172,0.7926267281105991
1203,SAMN02649746|IEKEGFOK_01483,211,0.9723502304147466
1204,SAMN02649746|IEKEGFOK_01485,206,0.9493087557603687
1205,SAMN02649746|IEKEGFOK_01487,213,0.9815668202764977
1206,SAMN02649746|IEKEGFOK_01490,176,0.8110599078341014
1207,SAMN02649746|IEKEGFOK_01491,11,0.05069124423963134
1208,SAMN02649746|IEKEGFOK_01492,216,0.9953917050691244
1209,SAMN02649746|IEKEGFOK_01493,215,0.9907834101382489
1210,SAMN02649746|IEKEGFOK_01494,205,0.9447004608294931
1211,SAMN02649746|IEKEGFOK_01495,11,0.05069124423963134
1212,SAMN02649746|IEKEGFOK_01496,10,0.04608294930875576
1213,SAMN02649746|IEKEGFOK_01497,7,0.03225806451612903
1214,SAMN02649746|IEKEGFOK_01498,6,0.027649769585253458
1215,SAMN02649746|IEKEGFOK_01499,11,0.05069124423963134
1216,SAMN02649746|IEKEGFOK_01500,21,0.0967741935483871
1217,SAMN02649746|IEKEGFOK_01501,10,0.04608294930875576
1218,SAMN02649746|IEKEGFOK_01502,24,0.11059907834101383
1219,SAMN02649746|IEKEGFOK_01504,216,0.9953917050691244
1220,SAMN02649746|IEKEGFOK_01505,217,1.0
1221,SAMN02649746|IEKEGFOK_01506,215,0.9907834101382489
1222,SAMN02649746|IEKEGFOK_01509,216,0.9953917050691244
1223,SAMN02649746|IEKEGFOK_01510,217,1.0
1224,SAMN02649746|IEKEGFOK_01511,216,0.9953917050691244
1225,SAMN02649746|IEKEGFOK_01513,216,0.9953917050691244
1226,SAMN02649746|IEKEGFOK_01514,215,0.9907834101382489
1227,SAMN02649746|IEKEGFOK_01516,214,0.9861751152073732
1228,SAMN02649746|IEKEGFOK_01517,208,0.9585253456221198
1229,SAMN02649746|IEKEGFOK_01518,217,1.0
1230,SAMN02649746|IEKEGFOK_01520,215,0.9907834101382489
1231,SAMN02649746|IEKEGFOK_01521,216,0.9953917050691244
1232,SAMN02649746|IEKEGFOK_01523,187,0.8617511520737328
1233,SAMN02649746|IEKEGFOK_01524,2,0.009216589861751152
1234,SAMN02649746|IEKEGFOK_01525,168,0.7741935483870968
1235,SAMN02649746|IEKEGFOK_01526,217,1.0
1236,SAMN02649746|IEKEGFOK_01527,217,1.0
1237,SAMN02649746|IEKEGFOK_01528,216,0.9953917050691244
1238,SAMN02649746|IEKEGFOK_01529,216,0.9953917050691244
1239,SAMN02649746|IEKEGFOK_01530,217,1.0
1240,SAMN02649746|IEKEGFOK_01531,217,1.0
1241,SAMN02649746|IEKEGFOK_01533,217,1.0
1242,SAMN02649746|IEKEGFOK_01534,216,0.9953917050691244
1243,SAMN02649746|IEKEGFOK_01535,213,0.9815668202764977
1244,SAMN02649746|IEKEGFOK_01536,216,0.9953917050691244
1245,SAMN02649746|IEKEGFOK_01537,217,1.0
1246,SAMN02649746|IEKEGFOK_01538,213,0.9815668202764977
1247,SAMN02649746|IEKEGFOK_01539,217,1.0
1248,SAMN02649746|IEKEGFOK_01540,212,0.9769585253456221
1249,SAMN02649746|IEKEGFOK_01541,216,0.9953917050691244
1250,SAMN02649746|IEKEGFOK_01542,215,0.9907834101382489
1251,SAMN02649746|IEKEGFOK_01543,213,0.9815668202764977
1252,SAMN02649746|IEKEGFOK_01544,217,1.0
1253,SAMN02649746|IEKEGFOK_01546,217,1.0
1254,SAMN02649746|IEKEGFOK_01547,160,0.7373271889400922
1255,SAMN02649746|IEKEGFOK_01548,216,0.9953917050691244
1256,SAMN02649746|IEKEGFOK_01549,210,0.967741935483871
1257,SAMN02649746|IEKEGFOK_01550,214,0.9861751152073732
1258,SAMN02649746|IEKEGFOK_01552,217,1.0
1259,SAMN02649746|IEKEGFOK_01553,195,0.8986175115207373
1260,SAMN02649746|IEKEGFOK_01555,213,0.9815668202764977
1261,SAMN02649746|IEKEGFOK_01556,216,0.9953917050691244
1262,SAMN02649746|IEKEGFOK_01558,214,0.9861751152073732
1263,SAMN02649746|IEKEGFOK_01559,216,0.9953917050691244
1264,SAMN02649746|IEKEGFOK_01560,217,1.0
1265,SAMN02649746|IEKEGFOK_01561,217,1.0
1266,SAMN02649746|IEKEGFOK_01562,217,1.0
1267,SAMN02649746|IEKEGFOK_01563,217,1.0
1268,SAMN02649746|IEKEGFOK_01564,195,0.8986175115207373
1269,SAMN02649746|IEKEGFOK_01565,214,0.9861751152073732
1270,SAMN02649746|IEKEGFOK_01567,216,0.9953917050691244
1271,SAMN02649746|IEKEGFOK_01568,217,1.0
1272,SAMN02649746|IEKEGFOK_01569,216,0.9953917050691244
1273,SAMN02649746|IEKEGFOK_01571,217,1.0
1274,SAMN02649746|IEKEGFOK_01573,217,1.0
1275,SAMN02649746|IEKEGFOK_01574,217,1.0
1276,SAMN02649746|IEKEGFOK_01575,217,1.0
1277,SAMN02649746|IEKEGFOK_01577,217,1.0
1278,SAMN02649746|IEKEGFOK_01579,208,0.9585253456221198
1279,SAMN02649746|IEKEGFOK_01580,217,1.0
1280,SAMN02649746|IEKEGFOK_01581,215,0.9907834101382489
1281,SAMN02649746|IEKEGFOK_01582,217,1.0
1282,SAMN02649746|IEKEGFOK_01583,216,0.9953917050691244
1283,SAMN02649746|IEKEGFOK_01584,216,0.9953917050691244
1284,SAMN02649746|IEKEGFOK_01585,217,1.0
1285,SAMN02649746|IEKEGFOK_01588,215,0.9907834101382489
1286,SAMN02649746|IEKEGFOK_01589,210,0.967741935483871
1287,SAMN02649746|IEKEGFOK_01591,211,0.9723502304147466
1288,SAMN02649746|IEKEGFOK_01593,155,0.7142857142857143
1289,SAMN02649746|IEKEGFOK_01594,191,0.880184331797235
1290,SAMN02649746|IEKEGFOK_01595,213,0.9815668202764977
1291,SAMN02649746|IEKEGFOK_01597,217,1.0
1292,SAMN02649746|IEKEGFOK_01598,203,0.9354838709677419
1293,SAMN02649746|IEKEGFOK_01599,215,0.9907834101382489
1294,SAMN02649746|IEKEGFOK_01600,216,0.9953917050691244
1295,SAMN02649746|IEKEGFOK_01603,216,0.9953917050691244
1296,SAMN02649746|IEKEGFOK_01606,216,0.9953917050691244
1297,SAMN02649746|IEKEGFOK_01607,216,0.9953917050691244
1298,SAMN02649746|IEKEGFOK_01608,217,1.0
1299,SAMN02649746|IEKEGFOK_01609,217,1.0
1300,SAMN02649746|IEKEGFOK_01610,217,1.0
1301,SAMN02649746|IEKEGFOK_01611,209,0.9631336405529954
1302,SAMN02649746|IEKEGFOK_01612,210,0.967741935483871
1303,SAMN02649746|IEKEGFOK_01614,215,0.9907834101382489
1304,SAMN02649746|IEKEGFOK_01615,210,0.967741935483871
1305,SAMN02649746|IEKEGFOK_01616,211,0.9723502304147466
1306,SAMN02649746|IEKEGFOK_01617,194,0.8940092165898618
1307,SAMN02649746|IEKEGFOK_01618,179,0.8248847926267281
1308,SAMN02649746|IEKEGFOK_01619,165,0.7603686635944701
1309,SAMN02649746|IEKEGFOK_01620,161,0.7419354838709677
1310,SAMN02649746|IEKEGFOK_01621,197,0.9078341013824884
1311,SAMN02649746|IEKEGFOK_01622,178,0.8202764976958525
1312,SAMN02649746|IEKEGFOK_01623,208,0.9585253456221198
1313,SAMN02649746|IEKEGFOK_01624,101,0.46543778801843316
1314,SAMN02649746|IEKEGFOK_01626,144,0.663594470046083
1315,SAMN02649746|IEKEGFOK_01627,2,0.009216589861751152
1316,SAMN02649746|IEKEGFOK_01628,11,0.05069124423963134
1317,SAMN02649746|IEKEGFOK_01629,1,0.004608294930875576
1318,SAMN02649746|IEKEGFOK_01630,1,0.004608294930875576
1319,SAMN02649746|IEKEGFOK_01631,12,0.055299539170506916
1320,SAMN02649746|IEKEGFOK_01632,2,0.009216589861751152
1321,SAMN02649746|IEKEGFOK_01633,2,0.009216589861751152
1322,SAMN02649746|IEKEGFOK_01634,2,0.009216589861751152
1323,SAMN02649746|IEKEGFOK_01635,2,0.009216589861751152
1324,SAMN02649746|IEKEGFOK_01636,2,0.009216589861751152
1325,SAMN02649746|IEKEGFOK_01637,2,0.009216589861751152
1326,SAMN02649746|IEKEGFOK_01638,2,0.009216589861751152
1327,SAMN02649746|IEKEGFOK_01639,2,0.009216589861751152
1328,SAMN02649746|IEKEGFOK_01640,2,0.009216589861751152
1329,SAMN02649746|IEKEGFOK_01641,2,0.009216589861751152
1330,SAMN02649746|IEKEGFOK_01642,2,0.009216589861751152
1331,SAMN02649746|IEKEGFOK_01643,2,0.009216589861751152
1332,SAMN02649746|IEKEGFOK_01644,2,0.009216589861751152
1333,SAMN02649746|IEKEGFOK_01645,2,0.009216589861751152
1334,SAMN02649746|IEKEGFOK_01646,1,0.004608294930875576
1335,SAMN02649746|IEKEGFOK_01647,1,0.004608294930875576
1336,SAMN02649746|IEKEGFOK_01648,2,0.009216589861751152
1337,SAMN02649746|IEKEGFOK_01649,29,0.1336405529953917
1338,SAMN02649746|IEKEGFOK_01651,13,0.059907834101382486
1339,SAMN02649746|IEKEGFOK_01652,12,0.055299539170506916
1340,SAMN02649746|IEKEGFOK_01653,14,0.06451612903225806
1341,SAMN02649746|IEKEGFOK_01655,13,0.059907834101382486
1342,SAMN02649746|IEKEGFOK_01656,15,0.06912442396313365
1343,SAMN02649746|IEKEGFOK_01657,15,0.06912442396313365
1344,SAMN02649746|IEKEGFOK_01658,13,0.059907834101382486
1345,SAMN02649746|IEKEGFOK_01660,14,0.06451612903225806
1346,SAMN02649746|IEKEGFOK_01663,52,0.23963133640552994
1347,SAMN02649746|IEKEGFOK_01664,28,0.12903225806451613
1348,SAMN02649746|IEKEGFOK_01665,19,0.08755760368663594
1349,SAMN02649746|IEKEGFOK_01667,22,0.10138248847926268
1350,SAMN02649746|IEKEGFOK_01669,15,0.06912442396313365
1351,SAMN02649746|IEKEGFOK_01670,15,0.06912442396313365
1352,SAMN02649746|IEKEGFOK_01671,15,0.06912442396313365
1353,SAMN02649746|IEKEGFOK_01672,16,0.07373271889400922
1354,SAMN02649746|IEKEGFOK_01674,14,0.06451612903225806
1355,SAMN02649746|IEKEGFOK_01675,11,0.05069124423963134
1356,SAMN02649746|IEKEGFOK_01676,19,0.08755760368663594
1357,SAMN02649746|IEKEGFOK_01677,24,0.11059907834101383
1358,SAMN02649746|IEKEGFOK_01678,11,0.05069124423963134
1359,SAMN02649746|IEKEGFOK_01679,216,0.9953917050691244
1360,SAMN02649746|IEKEGFOK_01680,214,0.9861751152073732
1361,SAMN02649746|IEKEGFOK_01682,211,0.9723502304147466
1362,SAMN02649746|IEKEGFOK_01683,216,0.9953917050691244
1363,SAMN02649746|IEKEGFOK_01684,216,0.9953917050691244
1364,SAMN02649746|IEKEGFOK_01685,214,0.9861751152073732
1365,SAMN02649746|IEKEGFOK_01686,209,0.9631336405529954
1366,SAMN02649746|IEKEGFOK_01687,217,1.0
1367,SAMN02649746|IEKEGFOK_01688,217,1.0
1368,SAMN02649746|IEKEGFOK_01690,212,0.9769585253456221
1369,SAMN02649746|IEKEGFOK_01691,199,0.9170506912442397
1370,SAMN02649746|IEKEGFOK_01692,215,0.9907834101382489
1371,SAMN02649746|IEKEGFOK_01693,214,0.9861751152073732
1372,SAMN02649746|IEKEGFOK_01694,217,1.0
1373,SAMN02649746|IEKEGFOK_01695,216,0.9953917050691244
1374,SAMN02649746|IEKEGFOK_01697,213,0.9815668202764977
1375,SAMN02649746|IEKEGFOK_01698,217,1.0
1376,SAMN02649746|IEKEGFOK_01699,216,0.9953917050691244
1377,SAMN02649746|IEKEGFOK_01700,203,0.9354838709677419
1378,SAMN02649746|IEKEGFOK_01702,217,1.0
1379,SAMN02649746|IEKEGFOK_01703,217,1.0
1380,SAMN02649746|IEKEGFOK_01705,193,0.8894009216589862
1381,SAMN02649746|IEKEGFOK_01707,217,1.0
1382,SAMN02649746|IEKEGFOK_01708,217,1.0
1383,SAMN02649746|IEKEGFOK_01709,216,0.9953917050691244
1384,SAMN02649746|IEKEGFOK_01710,210,0.967741935483871
1385,SAMN02649746|IEKEGFOK_01711,213,0.9815668202764977
1386,SAMN02649746|IEKEGFOK_01712,214,0.9861751152073732
1387,SAMN02649746|IEKEGFOK_01714,217,1.0
1388,SAMN02649746|IEKEGFOK_01715,217,1.0
1389,SAMN02649746|IEKEGFOK_01716,216,0.9953917050691244
1390,SAMN02649746|IEKEGFOK_01717,212,0.9769585253456221
1391,SAMN02649746|IEKEGFOK_01718,216,0.9953917050691244
1392,SAMN02649746|IEKEGFOK_01719,208,0.9585253456221198
1393,SAMN02649746|IEKEGFOK_01720,212,0.9769585253456221
1394,SAMN02649746|IEKEGFOK_01721,211,0.9723502304147466
1395,SAMN02649746|IEKEGFOK_01722,217,1.0
1396,SAMN02649746|IEKEGFOK_01723,217,1.0
1397,SAMN02649746|IEKEGFOK_01724,217,1.0
1398,SAMN02649746|IEKEGFOK_01725,216,0.9953917050691244
1399,SAMN02649746|IEKEGFOK_01726,217,1.0
1400,SAMN02649746|IEKEGFOK_01727,213,0.9815668202764977
1401,SAMN02649746|IEKEGFOK_01728,215,0.9907834101382489
1402,SAMN02649746|IEKEGFOK_01729,217,1.0
1403,SAMN02649746|IEKEGFOK_01730,217,1.0
1404,SAMN02649746|IEKEGFOK_01731,217,1.0
1405,SAMN02649746|IEKEGFOK_01733,217,1.0
1406,SAMN02649746|IEKEGFOK_01734,215,0.9907834101382489
1407,SAMN02649746|IEKEGFOK_01735,217,1.0
1408,SAMN02649746|IEKEGFOK_01736,215,0.9907834101382489
1409,SAMN02649746|IEKEGFOK_01738,213,0.9815668202764977
1410,SAMN02649746|IEKEGFOK_01739,11,0.05069124423963134
1411,SAMN02649746|IEKEGFOK_01740,217,1.0
1412,SAMN02649746|IEKEGFOK_01741,217,1.0
1413,SAMN02649746|IEKEGFOK_01742,215,0.9907834101382489
1414,SAMN02649746|IEKEGFOK_01743,216,0.9953917050691244
1415,SAMN02649746|IEKEGFOK_01744,201,0.9262672811059908
1416,SAMN02649746|IEKEGFOK_01745,216,0.9953917050691244
1417,SAMN02649746|IEKEGFOK_01746,217,1.0
1418,SAMN02649746|IEKEGFOK_01747,217,1.0
1419,SAMN02649746|IEKEGFOK_01748,215,0.9907834101382489
1420,SAMN02649746|IEKEGFOK_01749,216,0.9953917050691244
1421,SAMN02649746|IEKEGFOK_01750,216,0.9953917050691244
1422,SAMN02649746|IEKEGFOK_01751,217,1.0
1423,SAMN02649746|IEKEGFOK_01752,217,1.0
1424,SAMN02649746|IEKEGFOK_01753,217,1.0
1425,SAMN02649746|IEKEGFOK_01754,204,0.9400921658986175
1426,SAMN02649746|IEKEGFOK_01755,217,1.0
1427,SAMN02649746|IEKEGFOK_01756,215,0.9907834101382489
1428,SAMN02649746|IEKEGFOK_01757,217,1.0
1429,SAMN02649746|IEKEGFOK_01758,216,0.9953917050691244
1430,SAMN02649746|IEKEGFOK_01759,217,1.0
1431,SAMN02649746|IEKEGFOK_01760,217,1.0
1432,SAMN02649746|IEKEGFOK_01761,215,0.9907834101382489
1433,SAMN02649746|IEKEGFOK_01762,214,0.9861751152073732
1434,SAMN02649746|IEKEGFOK_01764,217,1.0
1435,SAMN02649746|IEKEGFOK_01765,217,1.0
1436,SAMN02649746|IEKEGFOK_01766,217,1.0
1437,SAMN02649746|IEKEGFOK_01767,215,0.9907834101382489
1438,SAMN02649746|IEKEGFOK_01768,7,0.03225806451612903
1439,SAMN02649746|IEKEGFOK_01769,217,1.0
1440,SAMN02649746|IEKEGFOK_01770,205,0.9447004608294931
1441,SAMN02649746|IEKEGFOK_01772,217,1.0
1442,SAMN02649746|IEKEGFOK_01773,217,1.0
1443,SAMN02649746|IEKEGFOK_01774,217,1.0
1444,SAMN02649746|IEKEGFOK_01775,217,1.0
1445,SAMN02649746|IEKEGFOK_01777,217,1.0
1446,SAMN02649746|IEKEGFOK_01778,217,1.0
1447,SAMN02649746|IEKEGFOK_01779,217,1.0
1448,SAMN02649746|IEKEGFOK_01780,217,1.0
1449,SAMN02649746|IEKEGFOK_01781,217,1.0
1450,SAMN02649746|IEKEGFOK_01782,217,1.0
1451,SAMN02649746|IEKEGFOK_01783,217,1.0
1452,SAMN02649746|IEKEGFOK_01784,215,0.9907834101382489
1453,SAMN02649746|IEKEGFOK_01785,217,1.0
1454,SAMN02649746|IEKEGFOK_01787,216,0.9953917050691244
1455,SAMN02649746|IEKEGFOK_01788,177,0.815668202764977
1456,SAMN02649746|IEKEGFOK_01789,216,0.9953917050691244
1457,SAMN02649746|IEKEGFOK_01790,217,1.0
1458,SAMN02649746|IEKEGFOK_01791,215,0.9907834101382489
1459,SAMN02649746|IEKEGFOK_01792,213,0.9815668202764977
1460,SAMN02649746|IEKEGFOK_01793,216,0.9953917050691244
1461,SAMN02649746|IEKEGFOK_01794,102,0.4700460829493088
1462,SAMN02649746|IEKEGFOK_01795,98,0.45161290322580644
1463,SAMN02649746|IEKEGFOK_01797,93,0.42857142857142855
1464,SAMN02649746|IEKEGFOK_01798,104,0.4792626728110599
1465,SAMN02649746|IEKEGFOK_01799,102,0.4700460829493088
1466,SAMN02649746|IEKEGFOK_01800,106,0.48847926267281105
1467,SAMN02649746|IEKEGFOK_01801,102,0.4700460829493088
1468,SAMN02649746|IEKEGFOK_01802,104,0.4792626728110599
1469,SAMN02649746|IEKEGFOK_01804,199,0.9170506912442397
1470,SAMN02649746|IEKEGFOK_01805,217,1.0
1471,SAMN02649746|IEKEGFOK_01806,217,1.0
1472,SAMN02649746|IEKEGFOK_01807,208,0.9585253456221198
1473,SAMN02649746|IEKEGFOK_01808,217,1.0
1474,SAMN02649746|IEKEGFOK_01809,217,1.0
1475,SAMN02649746|IEKEGFOK_01810,216,0.9953917050691244
1476,SAMN02649746|IEKEGFOK_01811,217,1.0
1477,SAMN02649746|IEKEGFOK_01813,216,0.9953917050691244
1478,SAMN02649746|IEKEGFOK_01814,216,0.9953917050691244
1479,SAMN02649746|IEKEGFOK_01815,217,1.0
1480,SAMN02649746|IEKEGFOK_01817,215,0.9907834101382489
1481,SAMN02649746|IEKEGFOK_01818,217,1.0
1482,SAMN02649746|IEKEGFOK_01819,214,0.9861751152073732
1483,SAMN02649746|IEKEGFOK_01820,216,0.9953917050691244
1484,SAMN02649746|IEKEGFOK_01822,195,0.8986175115207373
1485,SAMN02649746|IEKEGFOK_01823,215,0.9907834101382489
1486,SAMN02649746|IEKEGFOK_01824,216,0.9953917050691244
1487,SAMN02649746|IEKEGFOK_01825,217,1.0
1488,SAMN02649746|IEKEGFOK_01826,216,0.9953917050691244
1489,SAMN02649746|IEKEGFOK_01827,217,1.0
1490,SAMN02649746|IEKEGFOK_01828,216,0.9953917050691244
1491,SAMN02649746|IEKEGFOK_01829,217,1.0
1492,SAMN02649746|IEKEGFOK_01830,217,1.0
1493,SAMN02649746|IEKEGFOK_01831,217,1.0
1494,SAMN02649746|IEKEGFOK_01832,217,1.0
1495,SAMN02649746|IEKEGFOK_01833,217,1.0
1496,SAMN02649746|IEKEGFOK_01834,215,0.9907834101382489
1497,SAMN02649746|IEKEGFOK_01836,217,1.0
1498,SAMN02649746|IEKEGFOK_01837,214,0.9861751152073732
1499,SAMN02649746|IEKEGFOK_01838,157,0.7235023041474654
1500,SAMN02649746|IEKEGFOK_01839,160,0.7373271889400922
1501,SAMN02649746|IEKEGFOK_01840,162,0.7465437788018433
1502,SAMN02649746|IEKEGFOK_01841,164,0.7557603686635944
1503,SAMN02649746|IEKEGFOK_01842,216,0.9953917050691244
1504,SAMN02649746|IEKEGFOK_01843,216,0.9953917050691244
1505,SAMN02649746|IEKEGFOK_01844,214,0.9861751152073732
1506,SAMN02649746|IEKEGFOK_01845,184,0.847926267281106
1507,SAMN02649746|IEKEGFOK_01846,216,0.9953917050691244
1508,SAMN02649746|IEKEGFOK_01847,216,0.9953917050691244
1509,SAMN02649746|IEKEGFOK_01848,202,0.9308755760368663
1510,SAMN02649746|IEKEGFOK_01849,215,0.9907834101382489
1511,SAMN02649746|IEKEGFOK_01850,131,0.6036866359447005
1512,SAMN02649746|IEKEGFOK_01852,217,1.0
1513,SAMN02649746|IEKEGFOK_01853,216,0.9953917050691244
1514,SAMN02649746|IEKEGFOK_01854,217,1.0
1515,SAMN02649746|IEKEGFOK_01855,216,0.9953917050691244
1516,SAMN02649746|IEKEGFOK_01856,217,1.0
1517,SAMN02649746|IEKEGFOK_01857,217,1.0
1518,SAMN02649746|IEKEGFOK_01858,217,1.0
1519,SAMN02649746|IEKEGFOK_01859,217,1.0
1520,SAMN02649746|IEKEGFOK_01860,215,0.9907834101382489
1521,SAMN02649746|IEKEGFOK_01861,215,0.9907834101382489
1522,SAMN02649746|IEKEGFOK_01863,215,0.9907834101382489
1523,SAMN02649746|IEKEGFOK_01864,216,0.9953917050691244
1524,SAMN02649746|IEKEGFOK_01865,217,1.0
1525,SAMN02649746|IEKEGFOK_01866,210,0.967741935483871
1526,SAMN02649746|IEKEGFOK_01868,214,0.9861751152073732
1527,SAMN02649746|IEKEGFOK_01869,217,1.0
1528,SAMN02649746|IEKEGFOK_01871,217,1.0
1529,SAMN02649746|IEKEGFOK_01873,216,0.9953917050691244
1530,SAMN02649746|IEKEGFOK_01874,211,0.9723502304147466
1531,SAMN02649746|IEKEGFOK_01875,207,0.9539170506912442
1532,SAMN02649746|IEKEGFOK_01877,213,0.9815668202764977
1533,SAMN02649746|IEKEGFOK_01879,214,0.9861751152073732
1534,SAMN02649746|IEKEGFOK_01880,217,1.0
1535,SAMN02649746|IEKEGFOK_01881,217,1.0
1536,SAMN02649746|IEKEGFOK_01882,215,0.9907834101382489
1537,SAMN02649746|IEKEGFOK_01883,215,0.9907834101382489
1538,SAMN02649746|IEKEGFOK_01884,214,0.9861751152073732
1539,SAMN02649746|IEKEGFOK_01885,217,1.0
1540,SAMN02649746|IEKEGFOK_01886,217,1.0
1541,SAMN02649746|IEKEGFOK_01887,215,0.9907834101382489
1542,SAMN02649746|IEKEGFOK_01888,213,0.9815668202764977
1543,SAMN02649746|IEKEGFOK_01889,209,0.9631336405529954
1544,SAMN02649746|IEKEGFOK_01893,213,0.9815668202764977
1545,SAMN02649746|IEKEGFOK_01895,188,0.8663594470046083
1546,SAMN02649746|IEKEGFOK_01896,177,0.815668202764977
1547,SAMN02649746|IEKEGFOK_01897,205,0.9447004608294931
1548,SAMN02649746|IEKEGFOK_01898,162,0.7465437788018433
1549,SAMN02649746|IEKEGFOK_01899,215,0.9907834101382489
1550,SAMN02649746|IEKEGFOK_01900,203,0.9354838709677419
1551,SAMN02649746|IEKEGFOK_01901,216,0.9953917050691244
1552,SAMN02649746|IEKEGFOK_01902,216,0.9953917050691244
1553,SAMN02649746|IEKEGFOK_01904,215,0.9907834101382489
1554,SAMN02649746|IEKEGFOK_01906,216,0.9953917050691244
1555,SAMN02649746|IEKEGFOK_01907,212,0.9769585253456221
1556,SAMN02649746|IEKEGFOK_01908,217,1.0
1557,SAMN02649746|IEKEGFOK_01909,216,0.9953917050691244
1558,SAMN02649746|IEKEGFOK_01910,217,1.0
1559,SAMN02649746|IEKEGFOK_01911,217,1.0
1560,SAMN02649746|IEKEGFOK_01912,209,0.9631336405529954
1561,SAMN02649746|IEKEGFOK_01915,202,0.9308755760368663
1562,SAMN02649746|IEKEGFOK_01916,2,0.009216589861751152
1563,SAMN02649746|IEKEGFOK_01917,2,0.009216589861751152
1564,SAMN02649746|IEKEGFOK_01918,6,0.027649769585253458
1565,SAMN02649746|IEKEGFOK_01919,2,0.009216589861751152
1566,SAMN02649746|IEKEGFOK_01920,26,0.11981566820276497
1567,SAMN02649746|IEKEGFOK_01921,2,0.009216589861751152
1568,SAMN02649746|IEKEGFOK_01922,2,0.009216589861751152
1569,SAMN02649746|IEKEGFOK_01923,1,0.004608294930875576
1570,SAMN02649746|IEKEGFOK_01924,1,0.004608294930875576
1571,SAMN02649746|IEKEGFOK_01925,2,0.009216589861751152
1572,SAMN02649746|IEKEGFOK_01927,2,0.009216589861751152
1573,SAMN02649746|IEKEGFOK_01928,109,0.5023041474654378
1574,SAMN02649746|IEKEGFOK_01929,107,0.4930875576036866
1575,SAMN02649746|IEKEGFOK_01930,99,0.45622119815668205
1576,SAMN02649746|IEKEGFOK_01931,143,0.6589861751152074
1577,SAMN02649746|IEKEGFOK_01932,108,0.4976958525345622
1578,SAMN02649746|IEKEGFOK_01933,133,0.6129032258064516
1579,SAMN02649746|IEKEGFOK_01934,110,0.5069124423963134
1580,SAMN02649746|IEKEGFOK_01935,117,0.5391705069124424
1581,SAMN02649746|IEKEGFOK_01936,105,0.4838709677419355
1582,SAMN02649746|IEKEGFOK_01939,125,0.576036866359447
1583,SAMN02649746|IEKEGFOK_01940,119,0.5483870967741935
1584,SAMN02649746|IEKEGFOK_01949,217,1.0
1585,SAMN02649746|IEKEGFOK_01950,217,1.0
1586,SAMN02649746|IEKEGFOK_01951,217,1.0
1587,SAMN02649746|IEKEGFOK_01952,217,1.0
1588,SAMN02649746|IEKEGFOK_01954,207,0.9539170506912442
1589,SAMN02649746|IEKEGFOK_01955,217,1.0
1590,SAMN02649746|IEKEGFOK_01956,217,1.0
1591,SAMN02649746|IEKEGFOK_01957,217,1.0
1592,SAMN02649746|IEKEGFOK_01958,176,0.8110599078341014
1593,SAMN02649746|IEKEGFOK_01960,217,1.0
1594,SAMN02649746|IEKEGFOK_01961,210,0.967741935483871
1595,SAMN02649746|IEKEGFOK_01962,214,0.9861751152073732
1596,SAMN02649746|IEKEGFOK_01963,217,1.0
1597,SAMN02649746|IEKEGFOK_01964,214,0.9861751152073732
1598,SAMN02649746|IEKEGFOK_01965,217,1.0
1599,SAMN02649746|IEKEGFOK_01966,214,0.9861751152073732
1600,SAMN02649746|IEKEGFOK_01967,217,1.0
