design,fold,biosample,cc,score,threshold,accepted,cc_represented_in_training
outcome_stratified_kfold,2,SAMN03859819,121,0.8626410086264101,0.885503333730206,False,True
outcome_stratified_kfold,2,SAMN03859824,1,0.8940443213296398,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN03859833,121,0.8837847103188207,0.885503333730206,False,True
outcome_stratified_kfold,2,SAMN09847815,5,0.9816135084427768,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847816,8,0.9564453811029152,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847821,8,0.933288409703504,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847823,5,0.9978548444762244,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847827,5,0.9996371552975326,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847829,5,0.9992745738121146,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847841,8,0.9353146853146852,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847843,5,0.9658119658119658,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847849,5,0.9823804386911184,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847855,8,0.9857490441432047,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847860,8,0.9510218463706837,0.885503333730206,True,True
outcome_stratified_kfold,2,SAMN09847862,8,0.9986077271145144,0.885503333730206,True,True
outcome_stratified_kfold,3,SAMN02649746,1,0.9603925692253767,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649756,5,0.974003466204506,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649766,5,0.983682156793189,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649767,5,0.9755761953904368,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649773,5,0.9708806818181818,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649781,5,0.9495569188820724,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649787,5,0.9693420599379952,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649791,30,0.803921568627451,0.8865168896989928,False,True
outcome_stratified_kfold,3,SAMN02649792,72,0.9570799706529712,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649801,5,0.9809792180345192,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649803,8,0.92433880147305,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649806,5,0.9634482758620688,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649809,5,0.9511930585683296,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN02649814,1,0.9212435233160622,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859721,8,0.9100905562742562,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859724,30,0.9307666328942924,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859741,25,0.8720848056537103,0.8865168896989928,False,True
outcome_stratified_kfold,3,SAMN03859744,97,0.969391429600288,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859747,8,0.9200826730967964,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859748,45,0.9351158645276292,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859752,10,0.5,0.8865168896989928,False,False
outcome_stratified_kfold,3,SAMN03859766,10,0.5,0.8865168896989928,False,False
outcome_stratified_kfold,3,SAMN03859770,30,0.8928072625698324,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859776,25,0.9037300177619894,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859778,30,0.8835664335664336,0.8865168896989928,False,True
outcome_stratified_kfold,3,SAMN03859787,30,0.5721590909090909,0.8865168896989928,False,True
outcome_stratified_kfold,3,SAMN03859809,121,0.8326005025125628,0.8865168896989928,False,True
outcome_stratified_kfold,3,SAMN03859817,5,0.924822695035461,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859826,30,0.921760391198044,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN03859829,25,0.8853390131345403,0.8865168896989928,False,True
outcome_stratified_kfold,3,SAMN03859840,5,0.95355587808418,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN04244166,80,0.6724294813466788,0.8865168896989928,False,False
outcome_stratified_kfold,3,SAMN09847806,72,0.951148377688662,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847807,1,0.9201666088163832,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847809,5,0.9897435897435898,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847814,30,0.9403701165181632,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847822,5,0.9996420901932712,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847826,5,0.9992745738121146,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847836,5,0.9879341864716636,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847837,5,0.9755822689706988,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847842,5,0.9807890222984562,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847845,5,0.9883040935672516,0.8865168896989928,True,True
outcome_stratified_kfold,3,SAMN09847867,8,0.9573863636363636,0.8865168896989928,True,True
outcome_stratified_kfold,4,SAMN02649757,8,0.9629883481836876,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649759,5,0.9611111111111112,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649761,8,0.9663379802788168,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649764,5,0.9607843137254902,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649765,5,0.9837031900138696,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649770,5,0.9653725078698846,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649775,5,0.9577512776831346,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649777,5,0.9829545454545454,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649783,5,0.9958056623558196,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649788,5,0.9571771154504968,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649793,5,0.9743682310469314,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649800,5,0.9964850615114236,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649804,5,0.9605978260869564,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649811,5,0.9728242174062608,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN02649813,5,0.9807890222984562,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859729,5,0.9789244186046512,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859735,30,0.911855141783396,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859737,8,0.9100905562742562,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859740,8,0.9050632911392406,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859760,22,0.9240506329113924,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859777,5,0.915217391304348,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859783,8,0.9505263157894736,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859793,8,0.9147069147069148,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859796,8,0.9204892966360856,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859798,30,0.9452439452439452,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859799,121,0.964065335753176,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859803,30,0.908041958041958,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859815,121,0.91135248773651,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859818,59,0.9529791816223976,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN03859830,1,0.6686028737389178,0.8769816106531388,False,True
outcome_stratified_kfold,4,SAMN03859838,30,0.9307666328942924,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847804,5,0.9823804386911184,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847805,5,0.9721627408993576,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847811,30,0.9582614694722318,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847825,5,0.989481320275662,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847832,5,0.9766146993318484,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847839,5,1.0,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847840,5,0.9794149512459372,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847846,5,0.9864518491395092,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847847,5,0.9695467422096318,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847848,1,0.6924737816162863,0.8769816106531388,False,True
outcome_stratified_kfold,4,SAMN09847852,97,0.9838827838827838,0.8769816106531388,True,True
outcome_stratified_kfold,4,SAMN09847866,8,0.9358214161144052,0.8769816106531388,True,True
complete_cc_holdout,0,SAMN02649748,5,0.660830273933917,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649749,5,0.6651428571428571,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649751,5,0.6771378708551483,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649754,5,0.6729160657629074,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649756,5,0.6735106998264893,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649759,5,0.6580459770114943,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649764,5,0.6632154155881507,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649765,5,0.6590389016018307,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649766,5,0.669181659895531,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649767,5,0.6645605973578403,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649770,5,0.6728163735946959,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649771,5,0.6689895470383276,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649772,5,0.6711698764012647,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649773,5,0.6693300553165334,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649774,5,0.660709219858156,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649775,5,0.6654317469364491,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649776,5,0.6689895470383276,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649777,5,0.683191551774714,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649780,5,0.6717024985473562,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649781,5,0.659988551803091,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649782,5,0.6593625498007968,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649783,5,0.6720461095100865,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649784,5,0.6686712485681557,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649785,5,0.671189376443418,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649786,5,0.6730103806228374,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649787,5,0.6717491369390104,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649788,5,0.6613363792118789,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649789,5,0.659290780141844,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649793,5,0.6696456086286595,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649794,5,0.6675191815856778,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649795,5,0.6677160847166571,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649796,5,0.6995477671000565,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649798,5,0.6650513112884835,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649799,5,0.6562232982056394,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649800,5,0.6683011248918374,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649801,5,0.6775892334698654,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649802,5,0.6698248636233133,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649804,5,0.6545094713033645,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649805,5,0.6661931818181818,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649806,5,0.6619637201266916,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649808,5,0.660632183908046,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649809,5,0.6771799628942486,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649811,5,0.6638944651562948,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649812,5,0.6679040548258138,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649813,5,0.6553576477240599,0.866551724137931,False,False
complete_cc_holdout,0,SAMN02649815,5,0.6685878962536023,0.866551724137931,False,False
complete_cc_holdout,0,SAMN03859728,5,0.6622373300370828,0.866551724137931,False,False
complete_cc_holdout,0,SAMN03859729,5,0.675811209439528,0.866551724137931,False,False
complete_cc_holdout,0,SAMN03859738,5,0.6609343651476067,0.866551724137931,False,False
complete_cc_holdout,0,SAMN03859757,5,0.6755583126550868,0.866551724137931,False,False
complete_cc_holdout,0,SAMN03859777,5,0.6648062015503876,0.866551724137931,False,False
complete_cc_holdout,0,SAMN03859817,5,0.6611195158850227,0.866551724137931,False,False
complete_cc_holdout,0,SAMN03859840,5,0.6776499844575692,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847804,5,0.6698490914690484,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847805,5,0.6712792127921279,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847808,5,0.6850393700787402,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847809,5,0.6799875117077739,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847815,5,0.6843779828189628,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847819,5,0.6850601702377458,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847820,5,0.6847666568828882,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847822,5,0.6845657276995305,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847823,5,0.6838709677419355,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847824,5,0.689022461246441,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847825,5,0.6750465549348231,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847826,5,0.6690249154106429,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847827,5,0.668923076923077,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847828,5,0.6687173177483852,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847829,5,0.6694367497691598,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847830,5,0.6688191881918819,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847832,5,0.6893939393939394,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847833,5,0.6767174386073982,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847834,5,0.660996354799514,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847835,5,0.6773790951638066,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847836,5,0.6804992199687987,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847837,5,0.6834920634920635,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847838,5,0.6774383078730905,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847839,5,0.6774383078730905,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847840,5,0.6808009422850412,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847842,5,0.6622819559622534,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847843,5,0.6810047095761381,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847845,5,0.6824851701529816,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847846,5,0.682942097026604,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847847,5,0.6619076549210207,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847849,5,0.6704615384615384,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847850,5,0.6619718309859155,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847851,5,0.667825079640892,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847853,5,0.6722076407115777,0.866551724137931,False,False
complete_cc_holdout,0,SAMN09847858,5,0.6777708592777086,0.866551724137931,False,False
complete_cc_holdout,1,SAMN02649750,8,0.6743642209880152,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649752,8,0.6920989143546441,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649753,8,0.6843992827256425,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649757,8,0.679005034053894,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649758,8,0.6860569715142428,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649761,8,0.6816143497757847,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649762,8,0.6869616869616869,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649763,8,0.6011528959648641,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649769,8,0.6861581920903955,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649778,8,0.6778007685486255,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649779,8,0.6858168761220825,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649790,8,0.6995477671000565,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649797,8,0.6806821523081447,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649803,8,0.6810906935388263,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN02649807,8,0.6876876876876877,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859721,8,0.6635595688901835,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859723,8,0.6866316764433467,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859727,8,0.6810035842293907,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859732,8,0.5873966353008269,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859737,8,0.6594827586206896,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859740,8,0.6790199081163859,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859745,8,0.7054751415984896,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859747,8,0.6580937972768532,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859753,8,0.6915453700836173,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859755,8,0.6928104575163399,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859758,8,0.6903065964694952,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859767,8,0.6712328767123288,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859783,8,0.6979553903345725,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859785,8,0.6708358755338621,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859786,8,0.6839237057220708,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859793,8,0.6818181818181818,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859796,8,0.6862385321100918,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN03859800,8,0.6508363201911589,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN04244165,8,0.6727053140096618,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847813,8,0.7074914516630401,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847816,8,0.6970525676086295,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847818,8,0.7001845018450185,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847821,8,0.6850601702377458,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847831,8,0.6790380047505938,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847841,8,0.7119062307217767,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847855,8,0.6905478627332932,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847856,8,0.6850084222346996,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847859,8,0.679916938593889,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847860,8,0.7098860486603018,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847861,8,0.6800670016750419,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847862,8,0.6838837143663562,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847863,8,0.6846566826787228,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847865,8,0.6844482077335591,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847866,8,0.7026113671274962,0.8875719934112262,False,False
complete_cc_holdout,1,SAMN09847867,8,0.6919099756690997,0.8875719934112262,False,False
complete_cc_holdout,2,SAMN02649791,30,0.5204414346626536,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859724,30,0.5107540813682301,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859735,30,0.5212233060901661,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859743,30,0.5336691410392365,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859761,30,0.5356382978723404,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859762,15,0.6909711448960596,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859770,30,0.5326460481099656,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859774,15,0.6849907350216183,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859778,30,0.5220491153947716,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859787,30,0.5721590909090909,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859790,30,0.5298013245033113,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859792,30,0.5208,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859794,30,0.5280898876404494,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859795,30,0.5244325767690253,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859798,30,0.5143603133159269,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859801,30,0.527001862197393,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859803,30,0.5269875033235841,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859826,30,0.5344687753446877,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859831,30,0.5183684494867639,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN03859838,30,0.5234273880403831,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN04244164,398,0.4628387442983633,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN09847811,30,0.5348898216159497,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN09847812,398,0.4648261215821608,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN09847814,30,0.5367724867724868,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN09847844,30,0.5119814480803917,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN09847854,30,0.5201351000259807,0.8902562373804457,False,False
complete_cc_holdout,2,SAMN09847857,30,0.5366754617414248,0.8902562373804457,False,False
complete_cc_holdout,3,SAMN02649755,97,0.6825396825396826,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859744,97,0.6689483509645302,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859756,121,0.4916013437849944,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859759,22,0.5690715883668904,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859760,22,0.5688385269121813,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859763,22,0.5721590909090909,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859775,121,0.4977728285077951,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859784,121,0.4830393487109905,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859789,121,0.4895280647863725,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859797,121,0.5,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859799,121,0.5,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859802,97,0.6750606796116505,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859805,97,0.6724137931034483,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859806,121,0.4954597048808172,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859809,121,0.5367724867724868,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859813,22,0.5679186670432081,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859815,121,0.4989212513484358,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859816,121,0.4934210526315789,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859818,59,0.4878779624080632,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859819,121,0.4907309322033898,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859820,59,0.4935682326621924,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859821,59,0.4864406779661017,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN03859833,121,0.494413407821229,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN04244166,80,0.6724294813466788,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN09847810,97,0.6846706212925382,0.8963381901281662,False,False
complete_cc_holdout,3,SAMN09847852,97,0.687382297551789,0.8963381901281662,False,False
complete_cc_holdout,4,SAMN02649746,1,0.6892516168771173,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN02649760,1,0.6793593230583258,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN02649792,72,0.6834890965732088,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN02649810,45,0.4490254872563718,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN02649814,1,0.7119062307217767,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859722,45,0.455282493032683,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859736,1,0.68937575030012,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859741,25,0.6490732013823437,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859748,45,0.4519563481501197,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859752,10,0.5,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859765,45,0.4506816359262229,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859766,10,0.5033557046979866,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859769,72,0.6848541862652869,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859776,25,0.6574102022336251,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859807,1,0.6806015037593985,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859808,25,0.640538885486834,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859814,45,0.4556005398110661,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859824,1,0.6813996316758748,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859829,25,0.6468585577220675,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859830,1,0.6425297891842346,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN03859839,72,0.6848894348894349,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN09847806,72,0.6850393700787402,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN09847807,1,0.7054751415984896,0.8899820792686506,False,False
complete_cc_holdout,4,SAMN09847817,72,0.6951066499372648,0.8899820792686506,False,False
